ph_value,do_value,temp_value,salinity_value,ph_value_filtered,do_value_filtered,temp_value_filtered,salinity_value_filtered,label,status
9.100,9.670,29.600,318.000,9.024,9.662,29.562,350.213,5,
9.200,9.610,29.600,533.100,9.016,9.663,29.562,349.487,5,
8.800,9.670,29.600,346.200,9.005,9.663,29.560,348.594,5,
9.100,9.670,29.600,328.500,8.993,9.663,29.558,347.683,5,
8.700,9.680,29.500,288.600,8.982,9.663,29.555,347.254,5,
9.100,9.670,29.500,304.100,8.973,9.663,29.552,347.667,5,
8.900,9.650,29.600,380.700,8.967,9.662,29.548,348.923,5,
8.700,9.640,29.600,444.000,8.963,9.662,29.546,350.837,5,
9.100,9.680,29.500,286.900,8.961,9.661,29.543,353.387,5,
9.100,9.670,29.500,309.300,8.960,9.661,29.542,356.762,5,
8.900,9.680,29.500,292.100,8.957,9.659,29.542,360.990,5,
9.000,9.660,29.500,357.000,8.954,9.658,29.544,365.633,5,
9.000,9.610,29.600,537.700,8.949,9.657,29.546,369.913,5,
8.800,9.650,29.500,390.000,8.943,9.657,29.549,373.253,5,
9.100,9.680,29.600,304.100,8.935,9.656,29.553,375.637,5,
9.000,9.630,29.600,476.600,8.925,9.656,29.555,377.416,5,
9.200,9.650,29.600,393.700,8.915,9.655,29.556,379.075,5,
8.800,9.680,29.600,305.900,8.906,9.655,29.557,381.293,5,
8.600,9.680,29.500,286.900,8.901,9.653,29.557,384.759,5,
8.800,9.660,29.500,339.100,8.902,9.652,29.558,389.697,5,
8.700,9.680,29.500,293.800,8.911,9.650,29.559,395.590,5,
9.000,9.620,29.600,513.000,8.926,9.648,29.560,401.251,5,
8.900,9.610,29.600,526.400,8.945,9.647,29.562,405.277,5,
9.000,9.680,29.500,295.500,8.966,9.646,29.563,406.633,5,
9.100,9.600,29.600,582.300,8.987,9.646,29.564,404.790,5,
9.200,9.610,29.600,517.500,9.005,9.647,29.563,399.698,5,
8.800,9.650,29.600,386.200,9.020,9.649,29.562,392.065,5,
9.100,9.670,29.600,319.800,9.032,9.652,29.559,383.365,5,
9.000,9.670,29.500,299.000,9.039,9.654,29.556,375.253,5,
9.300,9.680,29.600,311.000,9.041,9.655,29.553,368.971,5,
8.900,9.670,29.500,307.600,9.037,9.657,29.550,365.130,5,
9.200,9.660,29.500,339.100,9.028,9.657,29.549,363.730,5,
8.900,9.600,29.600,570.300,9.016,9.657,29.549,364.425,5,
9.000,9.670,29.500,300.700,9.000,9.657,29.550,367.075,5,
8.700,9.680,29.500,293.800,8.982,9.656,29.553,371.999,5,
9.100,9.680,29.600,307.600,8.962,9.654,29.558,379.528,5,
9.200,9.650,29.500,390.000,8.938,9.652,29.564,389.479,5,
8.800,9.640,29.600,444.000,8.912,9.649,29.570,401.188,5,
9.300,9.670,29.600,316.300,8.883,9.646,29.576,413.808,5,
9.000,9.630,29.600,468.300,8.854,9.643,29.581,426.390,5,
8.400,9.680,29.500,290.400,8.829,9.640,29.585,437.740,5,
8.300,9.540,29.800,832.900,8.813,9.637,29.587,446.473,5,
8.800,9.680,29.500,286.900,8.806,9.636,29.588,451.565,5,
9.000,9.610,29.600,549.100,8.807,9.635,29.587,452.748,5,
8.800,9.630,29.500,444.000,8.815,9.636,29.585,450.254,5,
8.900,9.600,29.700,604.400,8.828,9.637,29.583,444.592,5,
8.600,9.680,29.500,288.600,8.845,9.639,29.579,436.694,5,
9.000,9.650,29.600,384.400,8.863,9.641,29.575,427.741,5,
8.900,9.660,29.600,357.000,8.881,9.644,29.570,418.606,5,
9.000,9.610,29.600,524.100,8.898,9.646,29.565,409.641,5,
8.900,9.670,29.500,326.800,8.911,9.648,29.559,401.007,5,
9.100,9.670,29.500,323.200,8.921,9.651,29.555,392.884,5,
8.900,9.640,29.600,444.000,8.926,9.653,29.551,385.280,5,
9.000,9.660,29.500,348.000,8.928,9.655,29.548,377.956,5,
8.700,9.640,29.600,438.000,8.928,9.657,29.546,370.641,5,
9.200,9.650,29.500,395.600,8.927,9.659,29.544,363.242,5,
8.800,9.640,29.600,436.000,8.924,9.661,29.543,356.016,5,
8.900,9.680,29.500,286.900,8.923,9.663,29.542,349.652,5,
9.000,9.670,29.500,305.900,8.923,9.664,29.542,345.086,5,
8.800,9.680,29.600,307.600,8.925,9.664,29.543,343.113,5,
8.800,9.680,29.500,293.800,8.930,9.664,29.544,344.156,5,
8.900,9.670,29.600,318.000,8.939,9.663,29.545,348.218,5,
9.000,9.670,29.500,305.900,8.950,9.661,29.547,354.889,5,
9.200,9.660,29.600,364.200,8.963,9.658,29.548,363.377,5,
8.900,9.680,29.500,290.400,8.977,9.655,29.549,372.544,5,
8.900,9.600,29.600,570.300,8.992,9.653,29.550,381.028,5,
9.000,9.660,29.500,337.300,9.009,9.651,29.551,387.571,5,
8.800,9.610,29.600,542.200,9.028,9.649,29.552,391.392,5,
9.100,9.630,29.600,478.700,9.047,9.649,29.553,392.379,5,
9.200,9.660,29.500,342.600,9.064,9.649,29.554,391.170,5,
9.200,9.660,29.500,337.300,9.079,9.650,29.555,388.920,5,
9.100,9.630,29.600,458.100,9.090,9.651,29.557,386.829,5,
9.300,9.670,29.600,319.800,9.096,9.651,29.559,385.972,5,
8.900,9.680,29.500,293.800,9.100,9.651,29.561,387.306,5,
8.800,9.660,29.600,358.800,9.102,9.650,29.564,391.431,5,
9.200,9.670,29.500,302.400,9.103,9.649,29.568,398.328,5,
9.200,9.670,29.500,305.900,9.100,9.647,29.572,407.273,5,
9.200,9.650,29.600,397.500,9.094,9.644,29.576,416.773,5,
9.300,9.630,29.600,482.900,9.083,9.643,29.579,424.676,5,
9.100,9.610,29.600,563.200,9.068,9.642,29.580,428.674,5,
8.700,9.520,29.800,891.300,9.051,9.642,29.579,427.198,5,
9.100,9.680,29.500,285.200,9.035,9.644,29.575,420.403,5,
9.000,9.670,29.600,318.000,9.019,9.647,29.569,410.175,5,
9.100,9.670,29.500,311.000,9.004,9.650,29.562,398.853,5,
9.000,9.680,29.500,288.600,8.990,9.653,29.556,388.098,5,
9.000,9.660,29.500,362.400,8.979,9.656,29.550,378.659,5,
8.800,9.670,29.600,342.600,8.970,9.658,29.546,370.576,5,
9.000,9.610,29.600,546.800,8.964,9.660,29.542,363.561,5,
8.900,9.680,29.500,288.600,8.963,9.661,29.539,357.540,5,
8.900,9.680,29.500,292.100,8.964,9.662,29.537,352.834,5,
8.900,9.660,29.500,348.000,8.969,9.663,29.536,349.797,5,
8.900,9.680,29.500,286.900,8.974,9.663,29.537,348.451,5,
9.200,9.630,29.600,462.200,8.979,9.663,29.538,348.529,5,
9.300,9.670,29.600,342.600,8.981,9.663,29.540,349.775,5,
9.100,9.670,29.500,316.300,8.981,9.662,29.542,352.162,5,
8.600,9.680,29.500,290.400,8.980,9.661,29.544,355.753,5,
9.100,9.670,29.600,316.300,8.980,9.660,29.546,360.338,5,
8.600,9.680,29.500,288.600,8.983,9.658,29.548,365.204,5,
9.100,9.610,29.600,546.800,8.988,9.657,29.550,369.206,5,
9.000,9.610,29.600,519.700,8.995,9.657,29.552,371.296,5,
9.100,9.680,29.500,292.100,9.001,9.657,29.553,371.202,5,
9.100,9.670,29.500,326.800,9.006,9.657,29.554,369.384,5,
9.200,9.650,29.600,399.400,9.009,9.658,29.555,366.402,5,
8.900,9.640,29.600,446.000,9.011,9.659,29.555,362.685,5,
9.000,9.670,29.500,307.600,9.014,9.660,29.555,358.809,5,
8.800,9.680,29.600,304.100,9.017,9.661,29.555,355.556,5,
8.900,9.670,29.600,323.200,9.023,9.662,29.555,353.600,5,
9.000,9.660,29.500,344.400,9.030,9.662,29.555,353.261,5,
9.300,9.670,29.500,316.300,9.037,9.661,29.556,354.534,5,
9.100,9.650,29.500,369.700,9.041,9.661,29.557,357.186,5,
8.900,9.680,29.600,309.300,9.043,9.660,29.559,360.797,5,
9.000,9.660,29.600,369.700,9.041,9.659,29.561,364.764,5,
9.200,9.640,29.600,446.000,9.037,9.658,29.562,368.360,5,
9.000,9.630,29.600,470.400,9.028,9.658,29.562,371.013,5,
9.100,9.670,29.500,312.800,9.016,9.658,29.561,372.636,5,
9.000,9.650,29.600,414.600,9.000,9.657,29.560,373.590,5,
8.900,9.670,29.500,316.300,8.981,9.657,29.559,374.378,5,
9.100,9.640,29.600,444.000,8.961,9.657,29.558,375.465,5,
8.800,9.680,29.500,293.800,8.939,9.656,29.557,377.283,5,
9.000,9.670,29.600,340.900,8.916,9.655,29.556,380.168,5,
9.100,9.660,29.500,339.100,8.894,9.654,29.556,384.148,5,
8.600,9.680,29.500,288.600,8.874,9.653,29.555,388.760,5,
8.800,9.620,29.600,513.000,8.857,9.651,29.554,393.044,5,
9.300,9.670,29.600,318.000,8.845,9.650,29.552,395.776,5,
8.500,9.550,29.700,781.100,8.838,9.650,29.548,395.949,5,
8.600,9.680,29.500,290.400,8.839,9.650,29.543,393.411,5,
8.800,9.680,29.500,286.900,8.848,9.651,29.537,389.014,5,
9.000,9.630,29.500,434.000,8.865,9.652,29.532,383.922,5,
8.800,9.640,29.500,420.400,8.889,9.653,29.528,379.044,5,
8.700,9.680,29.500,293.800,8.918,9.654,29.525,375.211,5,
9.000,9.680,29.500,292.100,8.950,9.654,29.523,373.217,5,
9.300,9.670,29.500,305.900,8.983,9.654,29.523,373.437,5,
8.800,9.630,29.600,466.300,9.014,9.653,29.524,375.645,5,
9.200,9.670,29.500,302.400,9.042,9.652,29.525,379.289,5,
9.000,9.630,29.600,468.300,9.066,9.651,29.527,383.795,5,
9.200,9.650,29.500,367.800,9.084,9.649,29.529,388.684,5,
9.200,9.630,29.500,466.300,9.095,9.648,29.532,393.654,5,
9.200,9.660,29.500,340.900,9.101,9.647,29.536,398.634,5,
8.900,9.630,29.500,444.000,9.101,9.645,29.540,403.708,5,
9.200,9.670,29.600,340.900,9.096,9.644,29.545,408.971,5,
9.000,9.670,29.500,316.300,9.088,9.643,29.550,414.337,5,
9.300,9.630,29.600,480.800,9.078,9.641,29.555,419.320,5,
9.000,9.590,29.600,602.000,9.065,9.640,29.558,423.185,5,
8.900,9.660,29.600,351.600,9.052,9.640,29.560,425.543,5,
9.000,9.660,29.500,340.900,9.040,9.639,29.561,426.533,5,
9.000,9.620,29.600,491.400,9.029,9.639,29.561,426.331,5,
9.000,9.630,29.600,460.100,9.019,9.640,29.560,424.899,5,
9.000,9.610,29.600,535.400,9.011,9.641,29.558,422.345,5,
8.900,9.670,29.500,312.800,9.002,9.642,29.557,419.236,5,
9.100,9.670,29.500,328.500,8.993,9.643,29.557,416.371,5,
9.000,9.620,29.500,472.500,8.982,9.643,29.558,414.272,5,
9.300,9.630,29.600,478.700,8.968,9.644,29.561,413.119,5,
9.000,9.670,29.500,302.400,8.952,9.644,29.565,413.119,5,
8.800,9.650,29.600,390.000,8.935,9.644,29.570,414.523,5,
8.900,9.660,29.600,373.300,8.921,9.644,29.575,417.278,5,
8.800,9.680,29.500,295.500,8.910,9.643,29.580,420.811,5,
9.000,9.670,29.600,337.300,8.905,9.643,29.584,423.881,5,
8.400,9.520,29.800,884.300,8.906,9.642,29.586,424.718,5,
9.100,9.660,29.500,355.200,8.914,9.643,29.586,421.999,5,
9.000,9.650,29.600,382.500,8.927,9.645,29.584,415.650,5,
8.800,9.650,29.600,388.100,8.942,9.647,29.581,406.351,5,
8.900,9.610,29.600,565.500,8.960,9.650,29.578,394.839,5,
9.200,9.670,29.500,309.300,8.976,9.654,29.574,382.044,5,
9.000,9.670,29.500,297.200,8.990,9.657,29.571,369.240,5,
9.100,9.670,29.600,319.800,9.000,9.660,29.569,357.643,5,
9.200,9.680,29.500,293.800,9.006,9.663,29.567,347.991,5,
8.800,9.650,29.600,393.700,9.008,9.665,29.566,340.549,5,
9.200,9.680,29.600,293.800,9.007,9.667,29.564,335.343,5,
8.900,9.670,29.600,340.900,9.005,9.667,29.561,332.342,5,
9.000,9.670,29.600,316.300,9.003,9.668,29.557,331.470,5,
8.800,9.680,29.600,304.100,9.002,9.667,29.552,332.555,5,
9.100,9.670,29.500,307.600,9.003,9.666,29.546,335.275,5,
8.800,9.640,29.500,414.600,9.006,9.665,29.541,339.145,5,
9.100,9.680,29.500,285.200,9.010,9.664,29.537,343.647,5,
9.200,9.650,29.500,388.100,9.013,9.663,29.534,348.340,5,
8.900,9.670,29.500,326.800,9.016,9.661,29.533,352.816,5,
9.100,9.660,29.600,371.500,9.017,9.660,29.532,356.663,5,
9.000,9.610,29.600,528.600,9.018,9.659,29.531,359.578,5,
8.900,9.680,29.500,292.100,9.017,9.659,29.531,361.655,5,
9.000,9.680,29.500,293.800,9.015,9.658,29.531,363.428,5,
9.100,9.680,29.500,285.200,9.012,9.658,29.531,365.376,5,
9.000,9.680,29.500,295.500,9.006,9.657,29.532,367.402,5,
8.800,9.610,29.600,524.100,8.996,9.656,29.534,368.803,5,
9.200,9.670,29.500,304.100,8.984,9.656,29.535,368.709,5,
9.000,9.630,29.500,452.000,8.966,9.657,29.535,366.494,5,
8.900,9.650,29.600,408.800,8.943,9.659,29.535,361.883,5,
8.900,9.680,29.500,290.400,8.914,9.661,29.533,354.932,5,
9.000,9.650,29.600,386.200,8.880,9.664,29.530,345.915,5,
8.800,9.680,29.500,286.900,8.841,9.667,29.525,335.103,5,
9.000,9.640,29.600,426.200,8.797,9.671,29.518,322.731,5,
8.800,9.680,29.500,295.500,8.749,9.675,29.510,309.164,5,
8.700,9.680,29.500,293.800,8.699,9.680,29.500,295.027,5,
