ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
6.7,2025-05-11 16:05:25,True,9.6,28.9,418.4,88ab1ec5-29d0-445e-82cc-3c5b2dbc5a16,SN-47F2B3CE
9.7,2025-05-11 16:17:06,True,9.59,28.9,458.1,1e3f4faa-f7e8-4d94-b3c0-f32c98f0478d,SN-47F2B3CE
12.5,2025-05-11 16:25:12,True,9.6,28.9,422.3,7cd13409-eb8f-493d-967c-5d70c77f504c,SN-47F2B3CE
10.1,2025-05-11 16:17:30,True,9.59,28.9,456.0,a5163517-73a5-4d11-9e56-c48bb3a2ac00,SN-47F2B3CE
6.0,2025-05-11 16:04:11,True,9.68,29.0,167.6,cb2a05ef-dde2-47c1-a309-2f38d0a6d6b8,SN-47F2B3CE
12.8,2025-05-11 16:25:20,True,9.6,28.9,422.3,7c7799d7-4f98-492d-b1c2-35c35854f3b6,SN-47F2B3CE
5.7,2025-05-11 16:04:51,True,9.68,29.0,167.6,a3624c5e-0a8e-4f0e-ab93-40e9274cf107,SN-47F2B3CE
12.6,2025-05-11 16:22:20,True,9.6,28.9,426.2,c8ef21b5-5819-43a2-8d1c-717799c978b6,SN-47F2B3CE
12.6,2025-05-11 16:21:42,True,9.6,29.0,426.2,1cd18369-47f0-4d4a-a6f1-b1f07a56cabb,SN-47F2B3CE
11.3,2025-05-11 16:18:44,True,9.59,28.9,446.0,daae7261-42d3-4456-bed3-15a210be0804,SN-47F2B3CE
8.8,2025-05-11 16:16:27,True,9.59,28.9,466.3,a50b9787-87cb-443c-b48e-56b30af04fe4,SN-47F2B3CE
6.7,2025-05-11 16:05:29,True,9.6,28.9,428.2,07f62db7-edb6-4a34-a9a3-dc36aa9ba125,SN-47F2B3CE
10.2,2025-05-11 16:17:34,True,9.59,28.9,454.0,482a2371-8103-4c94-95e1-883273cf876b,SN-47F2B3CE
12.7,2025-05-11 16:26:38,True,9.61,29.0,420.4,c679ff43-042b-4f05-b54e-6258debacd37,SN-47F2B3CE
9.1,2025-05-11 16:16:37,True,9.59,28.9,464.2,0b14965c-0545-4eeb-9146-dc8ae5656e71,SN-47F2B3CE
